==>Arguments:
arch:resnet50
checkpoint:./checkpoints/
datapath:./data/
epochs:120
evaluate:False
gamma:0.1
gpu_id:0
lr:0.1
momentum:0.9
schedule:[40, 70]
train_batchsize:64
val_batchsize:16
weight_decay:0.0001
==>Training log:
Learning Rate	Train Loss	Valid Loss	Train Acc	Valid Acc	
0.100000	1.101155	0.657239	64.283272	79.256302	
0.100000	1.098117	0.633616	64.219116	80.039948	
0.100000	1.092171	0.722212	64.548096	76.793945	
0.010000	0.948056	0.477131	69.190659	85.191299	
0.010000	0.911400	0.456009	70.495651	85.936539	
0.010000	0.895080	0.453086	70.957039	86.117088	
0.010000	0.881492	0.431192	71.561760	86.743240	
0.010000	0.877849	0.403495	71.544014	87.799629	
0.010000	0.870083	0.431171	71.860710	86.585739	
0.010000	0.861953	0.423083	72.105057	87.035187	
0.010000	0.860713	0.416035	72.193779	87.400124	
0.010000	0.852146	0.408418	72.409462	87.469269	
0.010000	0.845691	0.416771	72.677010	87.396278	
0.010000	0.849088	0.407567	72.472252	87.634445	
0.010000	0.845048	0.398752	72.664726	87.976334	
0.010000	0.846512	0.392998	72.790314	87.949448	
0.010000	0.837974	0.409328	72.933640	87.669022	
0.010000	0.838108	0.398481	73.016914	87.864937	
0.010000	0.830562	0.396755	73.223038	88.041641	
0.010000	0.834277	0.402390	73.083801	87.480789	
0.010000	0.825799	0.379157	73.366364	88.372002	
0.010000	0.826558	0.386378	73.220306	88.275963	
0.010000	0.826311	0.384583	73.268082	88.183769	
0.010000	0.822165	0.388582	73.516525	88.195297	
0.010000	0.822347	0.395722	73.427795	88.030113	
0.010000	0.814692	0.387857	73.739029	88.275963	
0.010000	0.819835	0.365024	73.554741	88.913643	
0.010000	0.814553	0.397779	73.818199	87.880302	
0.010000	0.810387	0.382096	73.915115	88.218346	
0.010000	0.810002	0.387946	74.009308	88.057007	
0.010000	0.808610	0.383531	73.810013	88.214500	
0.010000	0.806561	0.370157	73.930138	88.729256	
0.010000	0.806973	0.368066	74.042068	88.759987	
0.001000	0.783251	0.348481	74.910248	89.313148	
0.001000	0.768055	0.345293	75.233765	89.363091	
0.001000	0.762766	0.354458	75.465820	89.182541	
0.001000	0.759684	0.342980	75.573662	89.547478	
0.001000	0.752948	0.343927	75.944962	89.543640	
0.001000	0.755061	0.335603	75.676041	89.843269	
0.001000	0.755155	0.341308	75.745659	89.704979	
0.001000	0.756346	0.345356	75.621437	89.493698	
0.001000	0.754010	0.341756	75.641914	89.589737	
0.001000	0.746826	0.347262	75.831657	89.470650	
0.001000	0.747545	0.340639	76.022766	89.708817	
0.001000	0.748128	0.340894	76.018669	89.578209	
0.001000	0.747771	0.330928	75.919022	89.885521	
0.001000	0.744971	0.340102	76.040512	89.685768	
0.001000	0.743323	0.330101	76.118324	90.019974	
0.001000	0.750259	0.335710	75.838486	89.847107	
0.001000	0.745195	0.333675	76.029594	89.893204	
0.001000	0.749125	0.337133	76.039146	89.655037	
0.001000	0.747004	0.333530	75.931305	89.866318	
0.001000	0.735992	0.329750	76.437744	89.996925	
0.001000	0.736746	0.340623	76.245270	89.593575	
0.001000	0.746163	0.335031	76.010483	89.839424	
0.001000	0.738587	0.335052	76.174286	89.735710	
0.001000	0.737726	0.326259	76.192032	90.054550	
0.001000	0.741113	0.332132	76.149719	89.962349	
0.001000	0.735514	0.332479	76.445938	89.943146	
0.001000	0.744138	0.329295	76.085564	90.012291	
0.001000	0.737969	0.329898	76.328537	89.977715	
0.001000	0.726839	0.335332	76.512825	89.774124	
0.001000	0.733611	0.329550	76.354477	89.954666	
0.001000	0.730426	0.328097	76.544220	90.196678	
0.001000	0.726822	0.327313	76.601555	90.069916	
0.001000	0.730953	0.327039	76.336731	90.023811	
0.001000	0.736238	0.327319	76.238449	90.046867	
0.001000	0.730528	0.324522	76.551048	90.212044	
0.001000	0.732219	0.329944	76.388603	89.954666	
0.001000	0.734223	0.337355	76.492348	89.651199	
0.001000	0.738616	0.328276	76.308067	89.966194	
0.001000	0.732827	0.324580	76.400887	90.119850	
0.001000	0.736538	0.332509	76.455490	89.870155	
